,index,title,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,countries_shipped_to,inventory_total,origin_country,merchant_name,merchant_rating_count,merchant_rating,merchant_id,product_id
1277,1277,Mode d'été pour dames d'été casual débardeur veste veste blouse chemise sans manches haut court chemise courte,7.0,23,EUR,10000,0,3.98,2159,1125.0,374.0,324.0,170.0,166.0,"blouse,push up bra,Vest,Sports Bra,crop top,Shirt,#Sport Bra,bras for women,Tops,Bracelet,tank top,sleeveless,Fashion,Summer,sport bra top,Tank,Casual,Bras",black,40,50,CN,simple_style,213709,4.293899648587566,58216982dd9916453fe2d1a1,5a309e7c2495d43e9bd63486
1278,1278,Mode d'été Femme Sexy Gilet Imprimé Numérique Irrégulier sans manches S-XXXXXXXL,11.0,10,EUR,10000,1,3.86,2102,981.0,445.0,301.0,141.0,234.0,"Summer,Vest,camisole,Tops,T Shirts,Women's Fashion,sleeveless,Women,Swimming,Casual,Shirt",multicolor,39,50,CN,eleveninternational,14284,4.025623074768972,578ed3e53a698c2b54ac93f4,59785c836bfb5f7a747d6eb5
1279,1279,T-shirt Suzuki Motocycles pour hommes Tops décontractés à manches courtes,9.0,31,EUR,1000,1,3.92,317,151.0,72.0,45.0,17.0,32.0,"Summer,Shorts,Shirt,Fitness,Tops,Slim Fit,short sleeves,Casual,T Shirts,Men T-shirt,print t-shirt,Sport Tops,men's casual  shirt,suzuki,Motorcycle",red,34,50,CN,kolesw,8043,4.165982842223051,595df09dd44a9b53910f4e2b,5d089aa1c76d52190a124b58
1280,1280,Maillot de bain Maillot de bain Monokini une pièce pour femme Bikini rembourré Push Up Swimsuit Bathing Monokini HOT,8.0,84,EUR,10000,0,4.19,3679,2077.0,783.0,446.0,192.0,181.0,"bathing suit,Bikinis Set,women beachwear,Lace Bikini,summerwomenbikini,One Piece Swimsuits,Push up bikini,padded,Swimwear,Women's Fashion,Fashion,womenmonokini,Bikini,womenswimwearbikini,Swimsuit,onepiece,Swimming",black,37,50,CN,johnson007,80713,4.187813611190267,56dce88d21396a16a47eff39,594dcfd3346d4b7048be7495
1281,1281,Femmes d'été à manches courtes en coton T-shirts Tops Casual col rond Imprimer Pull Plus Size Blouses,8.0,7,EUR,100,0,4.39,23,15.0,4.0,3.0,0.0,1.0,"blouse,Summer,Fashion,Shirt,Sleeve,Shorts,Tops,Necks,short sleeves,Pullovers,Round neck,Women's Fashion,Plus Size,Casual,Print,Women,summer tops,T Shirts,Cotton",blue,20,50,CN,zhuangxiuhuang,107,3.897196261682243,5eb8e443cefdd67ac09f93ca,5ed1d24d5aaa9c285e15cd64
1282,1282,Robe d'été décontractée à manches courtes pour femmes,11.0,84,EUR,100,0,3.65,31,12.0,4.0,8.0,6.0,1.0,"slim dress,summer dress,womenshortsleevedre,Sleeve,Summer,Dress,slim,short sleeves,Women's Fashion,Shorts,boho dress,slimfitdre,Fashion,Casual",black,34,50,US,tanyaportillo,5311,4.034645076256825,588224a5bb3a4a4d5169deb2,5e6f1f18eb32d0b52d76cdbf
1283,1283,Costume de sport cool pour hommes d'été Vêtements de sport Costumes de jogging décontractés Ensembles de tenues à manches courtes,15.0,13,EUR,50,1,4.4,10,5.0,4.0,1.0,0.0,0.0,"Summer,Shorts,Sleeve,Sport Suits,shortsleeveset,Short pants,summersuitset,short sleeves,Sport,summerpant,mensjoggingsuit,Suits,toppant,short sleeve shirt,Outfits,men's suits,Casual",green,36,50,CN,zhuhongyushop,34,3.676470588235294,5e75cce27477a26d336a6c07,5e967c5fb8172805c0956fd3
1284,1284,Séchage rapide 2 pièces ensemble homme décontracté vêtements mode d'été hommes fitness costume costumes de sport à manches courtes T-shirt + Shorts,16.0,14,EUR,100,1,3.44,27,13.0,2.0,2.0,4.0,6.0,"mensummertshirt,Summer,Fashion,Men's Fashion,Sleeve,Fitness,Shorts,athleticset,short sleeves,Outfits,Sport,T Shirts,sportsampoutdoor,Sport Suits,Men,Suits,Short Sleeve T-Shirt,Casual,Clothes",black,35,50,VE,hernadezyeli,572,3.367132867132867,5dc818ca030a154e48a3a8af,5eba38a9d0c9a464e4490d20
1285,1285,Débardeurs en mousseline de soie en soie pour femmes d'été Lâche Col en V Couleur unie Sling Vest Débardeur,5.0,5,EUR,5000,1,2.94,667,175.0,90.0,127.0,70.0,205.0,"Summer,Vest,Fashion,Tank,chiffon,Halter,Tops,Loose,V-neck,solid color,tank top,women clothes,silk,vneckshirt",white,25,50,CN,lilianjie,8740,4.230320366132723,5a69c113da6ce6220cd14e05,5d31263826b71f67aa5618c9
1286,1286,Mode féminine d'été sans manches col en V crâne mini-robes imprimées,13.0,85,EUR,100,0,4.11,47,29.0,6.0,4.0,4.0,4.0,"Summer,Fashion,skull,skullprint,Mini,Dress,summer dress,rippeddre,V-neck,Mini dress,Women's Fashion,Sleeveless dress,printed,sleeveless,women dress,Cotton",brown,40,50,CN,tingshen,9078,3.878166997135933,58ff26fc42fc6a113afae083,5e3e5bf39052fe07808a7adc
1287,1287,2020 Hommes Marque De Mode D'été Costumes D'été Casual Athlétique Ensemble Survêtements À Manches Courtes,20.0,17,EUR,100,1,3.2,60,22.0,7.0,9.0,5.0,17.0,"Mens T Shirt,Fashion,Men's Fashion,Sleeve,Summer,Athletics,tshirtshort,Men,summer shorts,short sleeves,Casual,Cool T-Shirts,sportsshort,Shorts,fashionbrandsuit,3D T-shirt,fashion brand,men's shorts,menssummersuit",green,36,50,CN,lichengfangshop,64,3.25,5e61cd4b97cc101bd3066216,5e9ea540e0c1023c4fd978db
1288,1288,2020 Women Ladies Fashion Plus Size Summer Tie Dye Print Short Sleeve One Shoulder Casual  Dress,16.0,14,EUR,100,1,3.73,89,39.0,21.0,10.0,4.0,15.0,"Summer,Plus Size,tiedyeprint,Dress,short sleeves,Mini dress,Ladies,Women's Fashion,Fashion,Tie Dye,Dyes,Casual,Women Fashion,shortsleevesdre,Shorts,one shoulder dress,Sleeve,summer dress,Women,Print,women dress,casual dress,Ladies Fashion,loose dress",yellow,41,50,CN,龙飞凤舞,130598,3.946790915634237,5667f9745eec70268023940b,5e683f1cee70ce1cf4a91d2a
1289,1289,Nouvelle mode d'été femmes robe décontractée col rond lâche Big Swing jupe sans manches Soild couleur robe de plage,1.0,10,EUR,100,0,3.56,52,22.0,8.0,9.0,3.0,10.0,"Summer,Fashion,Necks,Beach,Dress,Loose,beach dress,Round neck,Women's Fashion,sleeveless,Skirts,Casual,Women",white,40,50,unknown,maryswill,91631,3.83793694273772,5268759b736046671957190c,5e81acbde187530740f207c6
1290,1290,2018 Dames Femmes Mode Mode Dames Robe d'été au crochet en dentelle Robe d'été Robe longue Robe longue en dentelle,9.0,14,EUR,20000,1,3.31,3344,1162.0,542.0,559.0,339.0,742.0,"Summer,summer dress,Lace,Ladies Fashion,long dress,Dress,Lace Dress,Party Dress,Women's Fashion,beach dress,Sleeveless dress,maxi dress,Ladies,summer dresses,Women,Fashion,casual dress",white,33,50,CN,williamjack,25356,3.9025477204606407,594756ab53ebe27caad41157,5b82f9d02e756e165025e7b8
1291,1291,Maillot de bain femme Maillot de bain Maillot de bain Bikini Tankini Beachwear Plus Size XS-8XL,14.0,12,EUR,1000,0,4.26,429,262.0,81.0,46.0,14.0,26.0,"Bikinis Set,women beachwear,Fashion,Bikini swimwear,bandage bikini,Swimwear,Womens swimwear,Swimsuit,Tankinis,Bikini,Plus Size,high waist bikini,women bathing suit,Women,Suits,Women's Fashion,Monokini Swimsuits,Swimming",multicolor,22,50,CN,supermanfashionstore,1178,4.223259762308999,570cfe55a18a3f4630d18c02,5d4a77d84aec0d1e81e8ddd8
1292,1292,T-shirt décontracté à manches courtes pour femmes,6.0,17,EUR,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,"Summer,Fashion,cottontee,Sleeve,Tops & Tees,Leopard,short sleeves,Shorts,Round neck,T Shirts,lipsshirt,lip,Tops & T-Shirts,Casual Tops,Women's Fashion,Casual,Women Fashion,Women",white,43,50,CN,witkeybl,65189,4.049640276733805,57b03628c676b3573ba2a081,5e7eb4545c97e409ca7c33aa
1293,1293,Mode féminine Lâche Casual Imprimé floral Col en V Multicolore Robe d'été Robe sans manches,7.0,6,EUR,100,0,2.75,4,1.0,1.0,0.0,0.0,2.0,"Summer,Fashion,Floral print,Necks,multicolorprinting,Dress,Loose,V-neck,Floral,Women's Fashion,Sleeveless dress,summer dress,Print,sleeveless,Casual",yellow,24,50,CN,fengjinying,10474,3.908535421042582,5b160017daac45594728d9ba,5eec894c4625d53252ad6e09
1294,1294,T-shirt de mode pour femmes d'été 4 couleurs O-Neck Casual Top Coconut Tree Sunset Apportez le soleil Impression de lettres à manches courtes Solid Plus Size S-5XL,11.0,10,EUR,5000,0,3.91,487,244.0,90.0,67.0,36.0,50.0,"Summer,Plus Size,Sleeve,letter print,T Shirts,Tops,summer t-shirts,Tree,short sleeves,Womens T Shirts,Women's Fashion,Shorts,Fashion,print t-shirt,Print,loose t-shirt,sunshine,women top,casual cap,Casual,summertee",green,52,50,CN,pwiuxuus,5042,4.146568821896073,5ae3d438c1d5187ae0dcea90,5d43cfe54fa3e47d9280ef5d
1295,1295,Mode féminine d'été T-shirt à manches courtes Dames Femme Col en V Évider Chemisier lâche décontracté Plus la taille Tops,1.72,2,EUR,100,1,3.77,30,15.0,3.0,5.0,4.0,3.0,"blouse,Summer,Plus Size,Shirt,Sleeve,Tops,Loose,short sleeves,V-neck,T Shirts,Shorts,Fashion,Ladies,Women's Fashion,Casual,Women",fluorescentgreen,48,50,CN,广州唯适唯服饰有限公司,32168,3.884543645859239,558c2cdc89d53c4005ea2920,5ebe0ead593b960eb1c82d0b
1296,1296,Nouveau Sexy Femmes Bandage Découpé Débardeurs Dames D'été Bustier Crop Tops Une Taille,5.67,5,EUR,20000,0,3.63,7242,2867.0,1406.0,1330.0,695.0,944.0,"Summer,sportytankini,crop top,Tank,Tops,tank top,tank tops women,sportcroptop,Women's Fashion,Bustier,Ladies,sexy,Women,Casual,Bandages",white,40,50,unknown,fashionshow,839882,4.103759813878616,52bd3ddb34067e4620a4c62d,5801bf9ef22bef78458987d8
1297,1297,Été Sexy Femmes Mode Casual Lâche Tops Casual T-Shirt D'été Col En V Solide Couleur Plus La Taille À Manches Courtes Blouse,6.0,8,EUR,100,1,3.31,13,3.0,4.0,3.0,0.0,3.0,"Summer,Plus Size,Cotton T Shirt,womens shirt,summer t-shirts,short sleeves,V-neck,T Shirts,Fashion,sexy,Casual,Women,blouse,Shorts,Sleeve,Pure Color,Women's Fashion,Pullovers,Tops",lightblue,40,50,CN,lanniesdesign,3515,3.983783783783784,56cd27b048e91e13aa3986e4,5ec49d527d7044ccfa3f1c04
1298,1298,Be Happy T-shirt T-shirt en coton à manches courtes pour femmes,6.0,7,EUR,100,1,4.31,13,8.0,3.0,1.0,0.0,1.0,"Summer,Shorts,Cotton,Cotton T Shirt,Sleeve,womentee,short sleeves,hippietshirt,T Shirts,Fashion,women shirt,Women,women top,Women's Fashion,Casual,Women Fashion,Shirt",black,41,50,CN,owiner,25222,4.001546269130125,566a47bfe9fa8a31b3ef5141,5eacf4bd2f2def0238b0aec6
1299,1299,ZANZEA Robe torche à manches en V pour femme Robe en dentelle Robe chemise en lin de coton,12.0,102,EUR,100,1,4.11,75,39.0,19.0,8.0,4.0,5.0,"candycolordres,Necks,Hollow-out,sundress,women casual dress,plus size dress,patchworkdres,Cotton Dress,halfsleevedres,New Fashion,casual dress",navy,40,50,CN,mestore,7740,4.227260981912145,5860cbf734de6c4d4803523d,5d1b46faed852961cae43e78
1300,1300,S-5XL Women Sleeveless Spaghetti Strap Long Dresses Summer Beach Tank Top Dress Sundress Kleid,11.0,59,EUR,100,1,3.61,28,12.0,5.0,4.0,2.0,5.0,"tanktopdres,Summer,Plus Size,Tank,sundress,long dress,Beach,Tops,summer dress,kleid,Women's Fashion,tank top,Spaghetti Strap,beach dress,Sleeveless dress,Spaghetti,sleeveless,maxi dress,Fashion,Dress,Women",black,40,50,CN,balabobo,14291,4.184731649289763,5898240369b8584f668a188b,5ddf85feb3118e5ced0b8cf4
1301,1301,Été amélioré portable mini-cou suspendu ventilateur rechargeable USB tour de cou ventilateur pour Voyage en plein air bureau à domicile ventilateur,12.0,17,EUR,50,0,4.17,18,9.0,5.0,3.0,0.0,1.0,"fanscooling,air conditioner,neckfan,usb,neckfansportable,Mini,Home & Living,Office,Necks,usbcooler,Rechargeable,Home & Kitchen,Outdoor,Home,coolingfan,neckfancooler,hangingneckfan,usbfan",white,37,50,CN,joystore,71919,4.385294567499548,533e35e334067e3f0e7b05c5,5eb282013b3dda03d08d5f6d
1302,1302,Femmes Bohême Style col V manches manches longues imprimé floral Mini Robe débardeur décontractée,11.0,10,EUR,1000,1,3.58,483,199.0,83.0,79.0,44.0,78.0,"bohemia,Mini,Strapless Dress,Dress,slim,vestido de festa,Mini dress,beach dress,Floral dress,Floral,summer dresses,Casual,Women,Tank,Necks,Dresses,Women's Fashion,Floral print,boho,backless,Print,sleeveless",navyblue,38,50,CN,longfengjixiang168,6364,4.132463859208046,5864730562a1e84ca10df658,5c6ba39ccc30f2654992a710
1303,1303,Pandolah Taille Haute Femme Ensemble Bikini Taille Plus Taille Plus Maillot de bain à pompons matelassés Super sexy,8.0,7,EUR,1000,0,3.76,843,392.0,144.0,134.0,62.0,111.0,"bathing suit,Plus Size,bikini set,sexy swimsuit,sexy bikini,paddedfringetasselbikinibeachswimwear,Swimwear,padded,Women's Fashion,Fashion,sexy,fashiondesign,high waist,Tassels,Waist,beach wear,Swimsuit,Bikini,splitswimsuit,Women,Monokini Swimsuits,Swimming",black,37,50,CN,上海铭启电气科技有限公司,25752,4.256873252562908,566a3ef17233ff2686443082,59313378900f63528b168590
1304,1304,Mode féminine taille haute Elstic Shorts Summer Casual Shorts Gym Shorts,5.0,24,EUR,100,0,3.7,10,4.0,2.0,2.0,1.0,1.0,"Summer,Shorts,high waist,summer shorts,elasticshort,sportshort,shortpantsforwomen,gymshort,women shorts,Fashion,solid color,sexy,Women's Fashion,Casual,Waist",green,42,50,CN,spy89ping163com,35262,3.939481594918042,58d109c5e3830f6bcb47e35d,5e7843348935f4bcaf684605
1305,1305,XS-8XL Plus Size Fashion Dresses Summer Clothes Women's Casual Short Sleeve Dress Solid Color Beach Wear Dress with Pockets Deep V-neck Pleated Cotton Mini Dress Loose Party Dress,4.0,4,EUR,100,1,4.5,2,1.0,1.0,0.0,0.0,0.0,"Mini,short sleeve dress,Summer,Pleated,short sleeves,V-neck,Mini dress,beach dress,Party Dress,t-shirt dress,Casual,casual dress,Deep V-Neck,Cotton,Shorts,sleeve dress,Sleeve,Beach,Plus Size,summer dress,Women's Fashion,Cotton Dress,Dress,party,Clothes,Fashion,loose dress",pink,20,50,CN,hcczhiqiang,2707,4.189139268562985,5808e2beff6c57435af7df2d,5f0025c325561d2a49b8f58c
1306,1306,2018 Nouveau Le nouveau maillot de bain LBT en maillot de bain Maillot de bain LBT en maillot de bain national à coupe transversale,11.0,43,EUR,10000,0,3.28,2521,723.0,505.0,513.0,315.0,465.0,"bohemia,gatherbracketbikini,Panties,beachsuit,national,Swimwear,Swimsuit,padded,Women's Fashion,Fashion,Bikini,Beach,Women Fashion,Swimming",black,35,50,CN,shenzhenlianbotongshicoltd,15502,4.115275448329248,591c47e34d43573c91966c72,5a3cccf4e723d838617c8a68
1307,1307,2020 Summer Funny Pop Two Piece Set Summer Harajuku Cotton Print Crop Top T Shirt and Shorts XXL,12.0,11,EUR,50,0,4.24,17,9.0,6.0,0.0,1.0,1.0,"Summer,croptopandshortsset,Shorts,women crop top,Funny,Tops,thevampirediarie,sexyshort,Harajuku,croptoptshirt,womensporttracksuit,T Shirts,Fashion,womens sexy tops,cotton crop top,summershortpant,Print,Cotton,Shirt",pink & black,36,50,CN,puzhengxing,2647,3.8398186626369473,5abf82da22fad76f8c13b113,5e951eb4c7783d0a9a876292
1308,1308,"Femmes Casual manches courtes Baggy coton lin Maxi Dress géométrique épissage robes irrégulières, plus la taille XS-5XL",11.0,17,EUR,5000,0,3.26,692,217.0,125.0,128.0,68.0,154.0,"Plus Size,Sleeve,Irregular,women dresses,long dress,Dress,short sleeves,baggy,Women's Fashion,Shorts,maxi dress,Geometric,Women,Casual,Cotton",red,37,50,CN,ahaashop,4830,3.8430641821946168,5ae2fae49d5e9703cfd6b63c,5d3d64184aa4784e026ef969
1309,1309,Women's Summer Fashion Spaghetti Strap Dress Floral Print Tie Front Mini Dress Sexy Dress Plus Size S-5XL,8.0,7,EUR,50,0,3.88,8,5.0,1.0,0.0,0.0,2.0,"Mini,floralprinteddre,Plus Size,Floral print,Summer,Spaghetti,Dress,summer dress,Party Dress,beach dress,Mini dress,Print,Women's Fashion,Sleeveless dress,Sexy Dress,Floral,women dress,sexy,Fashion",yellow,25,50,CN,zhongling695847,334,3.736526946107785,5dda40561fead208515f98e2,5ea91e4d29b81241e1d43b27
1310,1310,Maillot de bain femme maillot de bain Bikinis Halter Maillots de bain femme Maillot de bain maillot de bain Tankini Monokini,7.0,7,EUR,10000,0,3.85,1193,550.0,257.0,171.0,86.0,129.0,"Bikinis Set,Womens Swimsuit,Halter,Bikini swimwear,women swimsuit,padded bikini,bandage bikini,Swimwear,swimsuits for women,Bikini,Suits,Women's Fashion,Fashion,Womens swimwear,high waist bikini,Halter Bikini,Swimsuit,Beach,Swimming,Women",black & blue,31,50,CN,good999,17816,4.179445442299057,56e43d9e3a698c3826a5feff,5d2c298f71a914273558a31e
1311,1311,2020 femmes mode bandage maillots de bain ensembles de bikini colorblock beachwear,8.0,11,EUR,100,0,3.87,91,40.0,24.0,13.0,3.0,11.0,"padded,bathing suit,two piece swimsuit,bikini set,Halter,Summer,Swimwear,Swimsuit,Cross,Bikini,Plus Size,Design,Fashion,Women,bandage bikini,Women's Fashion,Push up bikini,Beach,Bras,Swimming",red,25,50,CN,micronite,11557,4.04006229990482,583188080d44631041fea370,5e09ebecdc02a90154dc6bf0
1312,1312,Nouvelle arrivée femmes mode une épaule je ne suis pas vieux je suis classique graphique demi-manches T-shirts drôle lettre imprimé anniversaire été hauts,1.88,25,EUR,100,1,4.46,26,19.0,4.0,1.0,0.0,2.0,"Summer,Plus Size,Cotton Shirt,Sleeve,letter print,Classics,Graphic Shirt,Tops,short sleeves,vintageshirt,shirt women,graphic tee,T Shirts,Fashion,off shoulder,printed,Funny,Women's Fashion,tops for women",white,43,50,CN,llpp,1373,4.007283321194465,5d5f4780bd01a83fca39e0db,5e915982ab90d13f12c58c1d
1313,1313,2019 femmes été mode hauts décontractés lâche chemise en coton squelette humain sans manches court débardeur style punk gilet taille S-5XL,11.0,10,EUR,1000,0,4.32,269,169.0,53.0,25.0,8.0,14.0,"Summer,Vest,Plus Size,Skeleton,casual shirt,Women's Fashion,Fashion,sleeveless tops,punk style,Summer Fashion,Tank,Casual,Women Fashion,Women,Shorts,Cotton Shirt,Shirt,Tops,punk,fashion top,women tank top,Print,sleeveless,Cotton,tank top,humanskeletonprint",black,54,50,CN,yuanhuaxiaodaian,4811,4.194554146747038,5ae00dbf67d25c69bcf0251c,5cbfdb539f5865397b24f635
1314,1314,"Men's Summer Fashion T Shirt Men's cotton t-shirt,Short sleeved t-shirt",9.0,135,EUR,100,0,3.55,33,10.0,10.0,5.0,4.0,4.0,"Summer,Slim Fit,Cotton T Shirt,Mens T Shirt,slim,short sleeves,V-neck,Men's Fashion,Fashion,solid color,Cotton,Casual,T Shirts,Shirt",white,39,50,CN,juxinchengxiu,9940,4.048993963782697,596b4085d4cc34162e778769,5b04be45a7df63180c4f9c7e
1315,1315,Femmes d'été Stretchy Strap Long Débardeur Slim Mini Dress Solid Sexy Robes sans manches,3.88,5,EUR,10000,0,3.66,585,246.0,105.0,107.0,43.0,84.0,"Spaghetti Strap,vest dress,Pure Color,summer dress,tank top,Mini dress,Plus Size,sleeveless,women dress,sexy,Bodycon Dress,Slim Fit",red,41,50,CN,chuanpu,35358,4.018157135584592,584bcf7bfef409603f39b619,5a1d08e7cd0e681313a1dbde
1316,1316,Femmes été décontracté lâche couleur unie salopette vintage sangle pantalon long combinaisons barboteuses grande taille,11.0,11,EUR,1000,0,2.99,228,59.0,38.0,36.0,32.0,63.0,"Summer,Women Rompers,Plus Size,women long pants,linenjumpsuit,pants,Overalls,Loose,plussizejumpsuit,Women's Fashion,strappant,Long pants,Jumpsuits & Rompers,rompers womens jumpsuit,Vintage,Women,women Jumpsuit,Casual,jumpsuit",winered,17,50,CN,myunxiaodian,5264,4.032864741641338,5aa78a0c75599a5bd049d682,5d410e4a11512c51311ad3d3
1317,1317,Femmes été décontracté lâche couleur unie salopette vintage sangle pantalon long combinaisons barboteuses grande taille,8.0,11,EUR,100,0,2.81,21,5.0,2.0,4.0,4.0,6.0,"Summer,Women Rompers,Plus Size,women long pants,linenjumpsuit,pants,Overalls,Loose,plussizejumpsuit,Women's Fashion,strappant,Long pants,Jumpsuits & Rompers,rompers womens jumpsuit,Vintage,Women,women Jumpsuit,Casual,jumpsuit",winered,17,50,CN,xbxiaodian,31,3.5806451612903225,5d4e6ca57edfad27a90a6726,5e68654e4d9d67070047a61b
1318,1318,Summer New Tank Top Women's Fashion Loose Casual Sleeveless Design Floral Printed Spaghetti Strap Tank Top Plus Size  Tops  S-6XL,5.65,6,EUR,1000,1,3.96,164,86.0,26.0,28.0,8.0,16.0,"Summer,Plus Size,Tank,Tops,Spaghetti Strap,tank top,floralprinted,Women's Fashion,Fashion,Design,printed,Floral,sleeveless,Spaghetti,Casual",black,23,50,CN,greatexpectationstechnology,12309,4.045170200666179,5acaf29d5ebcfd72403106a8,5d0b0ac9fdbec0744e2584a9
1319,1319,Pnma Hommes Été À Séchage Rapide Shorts Hommes Swim Beach Shorts Shim Shorts Beach Wear Sports Gym,8.0,65,EUR,100,0,3.97,29,18.0,1.0,5.0,1.0,4.0,"runningshort,Beach Shorts,beachpant,Bottom,sailboatshort,Shorts,Sport,beach swimwear,Men's Fashion,Puma,Summer,Men Shorts,men's shorts,surfshort,Beach,Men",white,33,50,CN,dsviefashion,239,3.882845188284519,5d9f24a451a4ed72d95bac9c,5e1bd924d7be4445acfa8c6d
1320,1320,Nouvelle mode d'été femmes robe décontractée col rond lâche Big Swing jupe sans manches Soild couleur robe de plage,2.0,2,EUR,10,0,4.8,5,4.0,1.0,0.0,0.0,0.0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white,35,50,CN,failaimitoys,42,3.6666666666666665,5e54d1d9e0d90e6488de48c2,5eb0c05c8418d0155e62ab7b
1321,1321,Summer Women Fashion Fashion Robe courte sans manches Robe taille camouflée Robe camouflage Bodycon Slim Fit Robe grande taille S-5XL,12.0,13,EUR,1000,0,4.25,215,136.0,32.0,23.0,13.0,11.0,"Summer,sleeveless,Plus Size,Waist,Shorts,Dress,Slim Fit,short dress,camouflage,Mini dress,Fashion,Women's Fashion,Sleeveless dress,t,women dress,Party Dresses,Women,slim,Bodycon Dress,Women Fashion,casual dress",pink,40,50,CN,mohuya,15076,4.084969487927832,59c8a909ae228e37ae159559,5cee3f86fad167490f608390
1322,1322,Summer New  Plus Size Tank Top for Women Spaghetti Strap Flower Print Casual Tops Women's Fashion Sleeveless Tank Top,1.66,2,EUR,100,1,3.75,20,8.0,5.0,4.0,0.0,3.0,"Summer,Plus Size,Floral print,Tank,Tops,Spaghetti Strap,tank top,Women's Fashion,Fashion,Flowers,Print,sleeveless,Spaghetti,Casual,Women",purple,26,50,CN,alabaostore,247,3.94331983805668,5d5256c527752b19063d8c53,5e99436f9ce56d2f8a145788
